,brand,category,name,rating,number_of_reviews,price,value_price,MarketingFlags,MarketingFlags_content,online_only,exclusive,limited_edition,limited_time_offer,likes
935,Bobbi Brown,Concealer,Intensive Skin Serum Concealer,0,169,45.0,45.0,True,online only,1,0,0,0,12100
936,Bobbi Brown,Face Primer,Primer Plus Mattifier,1,247,40.0,40.0,False,0,0,0,0,0,8200
937,Bobbi Brown,Face Masks,Skin Nourish Coral Grass & Green Algae Moisture Face Mask,1,30,54.0,54.0,True,online only,1,0,0,0,5100
939,Bobbi Brown,Eyebrow,Long-Wear Brow Gel,0,34,26.0,26.0,False,0,0,0,0,0,3400
940,Bobbi Brown,Face Masks,Instant Detox Hawaiian Sea Water & White Clay Face Mask,1,21,54.0,54.0,True,online only,1,0,0,0,4000
941,Bobbi Brown,Face Brushes, Full Coverage Face Brush,1,83,50.0,50.0,False,0,0,0,0,0,8400
942,Bobbi Brown,Makeup Removers,Makeup Melter & Cleanser,0,13,38.0,38.0,False,0,0,0,0,0,752
943,Bobbi Brown,Eye Brushes,Dual-Ended Brow Definer & Groomer Brush,1,10,41.0,41.0,True,exclusive,0,1,0,0,1900
945,Bobbi Brown,Face Masks,Radiance Boost Walnut Grain & Orange Oil Exfoliating Face Mask,1,16,54.0,54.0,True,online only,1,0,0,0,2100
946,Bobbi Brown,Concealer,Intensive Skin Serum Corrector,1,130,45.0,45.0,True,online only,1,0,0,0,8200
947,Bobbi Brown,Face Brushes,Sheer Powder Brush,0,19,50.0,50.0,False,0,0,0,0,0,2500
948,Bobbi Brown,Eye Brushes,Eye Definer Brush,1,10,37.0,37.0,False,0,0,0,0,0,2700
949,Bobbi Brown,Eyeliner,Long-Wear Liquid Liner,1,46,37.0,37.0,False,0,0,0,0,0,4700
950,Bobbi Brown,Eye Brushes,Eye Sweep Brush,1,22,40.0,40.0,False,0,0,0,0,0,3300
951,Bobbi Brown,Eye Palettes,Night Drama Eyeshadow Palette,1,58,59.0,178.0,True,limited edition · exclusive,0,1,1,0,4100
954,Bobbi Brown,Eyeshadow,Long-Wear Cream Shadow,1,361,31.0,31.0,True,online only,1,0,0,0,21500
955,Bobbi Brown,Toners,Hydrating Face Tonic Toner,1,43,36.0,36.0,True,online only,1,0,0,0,3200
956,Bobbi Brown,Eye Brushes,Cream Shadow Brush,1,25,36.0,36.0,False,0,0,0,0,0,3200
958,Bobbi Brown,Exfoliators,Buffing Grains Exfoliate For Face,1,30,50.0,50.0,False,0,0,0,0,0,4900
959,boscia,Face Wash & Cleansers,Clear Complexion Cleanser,1,1000,28.0,28.0,False,0,0,0,0,0,44600
960,boscia,Face Masks,Luminizing Black Charcoal Mask,1,5000,34.0,34.0,False,0,0,0,0,0,157300
961,boscia,Face Wash & Cleansers,MakeUp-BreakUp Cool Cleansing Oil,1,2000,32.0,32.0,False,0,0,0,0,0,87200
962,boscia,Face Wash & Cleansers,Detoxifying Black Charcoal Cleanser,1,2000,30.0,30.0,False,0,0,0,0,0,97800
963,boscia,Face Wash & Cleansers,Purifying Cleansing Gel,1,1000,28.0,28.0,False,0,0,0,0,0,49600
964,boscia,Facial Peels,Exfoliating Peel Gel,1,1000,34.0,34.0,False,0,0,0,0,0,49300
965,boscia,Moisturizers,Cactus Water Moisturizer,1,2000,38.0,38.0,False,0,0,0,0,0,26100
966,boscia,Blotting Papers,Black Charcoal Blotting Linens,1,243,10.0,10.0,False,0,0,0,0,0,14400
967,boscia,Face Masks,Charcoal Pore Pudding Intensive Wash-Off Treatment,1,826,38.0,38.0,False,0,0,0,0,0,43600
968,boscia,Mists & Essences,Rosewater Mist with Witch Hazel,1,74,24.0,24.0,False,0,0,0,0,0,8900
969,boscia,Toners,Resurfacing Treatment Toner with Apple Cider,1,32,28.0,28.0,False,0,0,0,0,0,5200
970,boscia,Moisturizers,Chia Seed Moisture Cream,1,23,38.0,38.0,False,0,0,0,0,0,2500
971,boscia,Face Oils,Rosehip Omega Face Oil,1,26,42.0,42.0,False,0,0,0,0,0,3300
972,boscia,BB & CC Cream,Skin Perfecting BB Cream Broad Spectrum SPF 30,0,99,38.0,38.0,False,0,0,0,0,0,4000
973,boscia,Value & Gift Sets,Multi-Masking™ Medley,1,209,18.0,18.0,False,0,0,0,0,0,17900
974,boscia,Eye Creams & Treatments,Peptide Trio Eye Cream,0,17,40.0,40.0,True,exclusive,0,1,0,0,1800
976,boscia,Blemish & Acne Treatments,Charcoal Spot Corrector,1,20,28.0,28.0,False,0,0,0,0,0,4300
977,boscia,Skincare,MakeUp-BreakUp Cool Cleansing Oil Mini,1,210,10.0,10.0,False,0,0,0,0,0,20100
979,Briogeo,Hair Masks,"Don't Despair, Repair!™ Deep Conditioning Hair Mask",1,2000,36.0,36.0,False,0,0,0,0,0,103000
980,Briogeo,Hair Oil,"Don't Despair, Repair! Strengthening Treatment Hair Oil",1,95,30.0,30.0,True,exclusive,0,1,0,0,9200
981,Briogeo,Shampoo,Scalp Revival Charcoal + Coconut Oil Micro-exfoliating Shampoo,1,1000,42.0,42.0,False,0,0,0,0,0,74600
983,Briogeo,Leave-In Conditioner,Farewell Frizz™ Rosarco Milk Leave-In Conditioner,1,1000,20.0,20.0,False,0,0,0,0,0,62800
984,Briogeo,Value & Gift Sets,Scalp Revival Scalp Therapy Essentials Kit,1,25,85.0,126.0,True,limited edition · online only,1,0,1,0,2400
985,Briogeo,Hair Oil,B. Well Organic + Cold-Pressed 100% Castor Oil,1,213,26.0,26.0,True,exclusive,0,1,0,0,24200
986,Briogeo,Shampoo,"Don’t Despair, Repair!™ Super Moisture Shampoo",0,240,36.0,36.0,False,0,0,0,0,0,26200
987,Briogeo,Scalp & Hair Treatments,Scalp Revival™ Stimulating Therapy Massager,1,84,16.0,16.0,True,online only,1,0,0,0,20200
988,Briogeo,Scalp & Hair Treatments,Scalp Revival Charcoal + Tea Tree Scalp Treatment,1,324,32.0,32.0,False,0,0,0,0,0,45100
989,Briogeo,Value & Gift Sets,Scalp Revival™ Scalp Soothing Travel Kit,0,91,25.0,25.0,False,0,0,0,0,0,20100
990,Briogeo,Conditioner,Be Gentle Be Kind™ Kale + Apple Replenishing Superfood Conditioner,1,194,28.0,28.0,False,0,0,0,0,0,11200
991,Briogeo,Shampoo,Blossom & Bloom™ Ginseng + Biotin Volumizing Shampoo,1,407,24.0,24.0,False,0,0,0,0,0,20000
992,Briogeo,Shampoo,Be Gentle Be Kind™ Matcha + Apple Replenishing Superfood Shampoo,0,262,28.0,28.0,False,0,0,0,0,0,13800
993,Briogeo,Hair Styling Products,Farewell Frizz™ Blow Dry Perfection Heat Protectant Crème,1,366,24.0,24.0,False,0,0,0,0,0,32000
994,Briogeo,Conditioner,Curl Charisma™ Rice Amino + Shea Curl Defining Conditioner,1,170,24.0,24.0,False,0,0,0,0,0,8700
995,Briogeo,Conditioner,Farewell Frizz™ Smoothing Conditioner,1,126,24.0,24.0,False,0,0,0,0,0,12600
996,Briogeo,Value & Gift Sets,Besties Clean Hair Discovery Kit,0,0,30.0,44.0,True,limited edition · online only,1,0,1,0,1500
997,Briogeo,Shampoo,Curl Charisma™ Rice Amino + Avocado Hydrating Shampoo,1,139,24.0,24.0,False,0,0,0,0,0,8900
998,Briogeo,Leave-In Conditioner,Curl Charisma™ Rice Amino + Avocado Leave–In Defining Crème,1,425,20.0,20.0,False,0,0,0,0,0,17400
999,Briogeo,Conditioner,Blossom & Bloom™ Ginseng + Biotin Volumizing Conditioner,1,227,24.0,24.0,False,0,0,0,0,0,12800
1001,Briogeo,Beauty Supplements,"B. Well Vegan Omega 3, 6, 9 + Biotin Supplements for Healthy Hair",1,209,38.0,38.0,False,0,0,0,0,0,6100
1002,Briogeo,Conditioner,Scalp Revival™ Charcoal + Peppermint Oil Cooling Jelly Conditioner,1,640,36.0,36.0,False,0,0,0,0,0,12800
1003,Briogeo,Hair Masks,"Don't Despair, Repair!™ Strength + Moisture Leave-In Mask",1,261,28.0,28.0,False,0,0,0,0,0,24900
1004,Briogeo,Conditioner,Be Gentle Be Kind™ Banana + Coconut Nourishing Superfood Conditioner,1,113,28.0,28.0,True,exclusive,0,1,0,0,5300
1005,Briogeo,Value & Gift Sets,"Don't Despair, Repair!™ Repair + Strengthen Travel Kit",0,23,25.0,25.0,False,0,0,0,0,0,10100
1006,Briogeo,Shampoo,Be Gentle Be Kind™ Banana + Coconut Nourishing Superfood Shampoo,1,138,28.0,28.0,True,exclusive,0,1,0,0,5700
1007,Briogeo,Shampoo,Farewell Frizz™ Smoothing Shampoo,1,215,24.0,24.0,False,0,0,0,0,0,9900
1008,Briogeo,Dry Shampoo,Scalp Revival Charcoal + Biotin Dry Shampoo,1,315,24.0,24.0,False,0,0,0,0,0,21300
1009,Briogeo,Hair Styling Products,Curl Charisma™ Rice Amino + Quinoa Frizz Control Gel,0,130,20.0,20.0,False,0,0,0,0,0,8600
1011,Briogeo,Hair,Blossom & Bloom Volumizing On-The-Go Travel Kit,1,39,25.0,25.0,True,online only,1,0,0,0,13600
1012,Briogeo,Leave-In Conditioner,Farewell Frizz™ Rosarco Milk Leave-In Conditioning Spray Mini,0,37,9.0,9.0,True,online only,1,0,0,0,7700
1013,Briogeo,Hair Oil,"Farewell Frizz™ Rosehip, Argan & Coconut Oil Blend",0,146,28.0,28.0,False,0,0,0,0,0,16000
1014,Briogeo,Hair Brushes & Combs,Vegan Boar Bristle Hair Brush,1,25,22.0,22.0,True,online only,1,0,0,0,5500
1015,Briogeo,Deodorant & Antiperspirant,B. Well Tea Tree + Eucalyptus Clean Deodorant,1,283,16.0,16.0,False,0,0,0,0,0,6000
1016,Briogeo,Hair Styling Products,Blossom & Bloom™ Ginseng + Biotin Volumizing Spray,1,290,20.0,20.0,False,0,0,0,0,0,12600
1017,Briogeo,Hair Styling Products,Curl Charisma™ Chia + Flax Seed Coil Custard,1,58,26.0,26.0,False,0,0,0,0,0,3500
1018,Briogeo,Hair Styling Products,Blossom & Bloom Ginseng + Biotin Volumizing Root Powder,1,79,24.0,24.0,True,exclusive,0,1,0,0,5800
1019,Briogeo,Hair Oil,B.Well 100mg CBD + Arnica Flower Soothing Skin & Scalp Oil,1,128,48.0,48.0,False,0,0,0,0,0,6000
1020,Briogeo,Conditioner,Color Me Brilliant™ Mushroom + Bamboo Color Protect Conditioner,1,69,28.0,28.0,False,0,0,0,0,0,3500
1021,Briogeo,Shampoo,Color Me Brilliant™ Mushroom + Bamboo Color Protect Shampoo,1,116,28.0,28.0,False,0,0,0,0,0,4800
1023,Briogeo,Value & Gift Sets,"Detox, Restore + Protect! Mini Hair Care Kit",0,0,18.0,18.0,True,limited edition · exclusive,0,1,1,0,349
1024,Briogeo,Hair Styling Products,Sea Goddess Hair + Body Shimmer Mist,0,232,24.0,24.0,True,limited edition,0,0,1,0,12400
1025,Briogeo,Lotions & Oils,Briogeo + Kathleen Lights B. Well Aromatic Essential Oils Kit,0,72,38.0,38.0,True,limited edition,0,0,1,0,5400
1026,Briogeo,Scalp & Hair Treatments,Color Me Brilliant™ Mushroom + Bamboo Color Protect Primer,1,48,26.0,26.0,False,0,0,0,0,0,4500
1027,Briogeo,Hair,Farewell Frizz Frizz Control On-The-Go Travel Kit,1,18,25.0,25.0,True,online only,1,0,0,0,16600
1028,Bumble and bumble,Dry Shampoo,Pret-a-Powder Post Workout Dry Shampoo Mist,0,26,30.0,30.0,True,exclusive,0,1,0,0,5600
1029,Bumble and bumble,Dry Shampoo,Pret-a-Powder Post Workout Dry Shampoo Mist Mini,0,8,15.0,15.0,True,exclusive,0,1,0,0,3500
1031,Bumble and bumble,Value & Gift Sets,"No Heat, No Hassle Set: Hairdresser's Invisible Oil Uv/Heat Protective Primer, Surf Styling Leave In & Surf Spray",0,0,25.0,33.0,True,limited edition,0,0,1,0,450
1032,Bumble and bumble,Hair Primers,Hairdresser’s Invisible Oil Heat & UV Protective Primer,1,1000,28.0,28.0,False,0,0,0,0,0,78800
1033,Bumble and bumble,Shampoo,Thickening Volume Shampoo,1,661,28.0,28.0,False,0,0,0,0,0,28000
1034,Bumble and bumble,Conditioner,Hairdresser's Invisible Oil Conditioner,1,337,34.0,34.0,False,0,0,0,0,0,20700
1036,Bumble and bumble,Conditioner,Super Rich Conditioner,1,326,29.0,29.0,False,0,0,0,0,0,14600
1037,Bumble and bumble,Shampoo,Hairdresser's Invisible Oil Shampoo,1,459,31.0,31.0,False,0,0,0,0,0,22900
1039,Bumble and bumble,Shampoo,Gentle Shampoo,1,304,27.0,27.0,False,0,0,0,0,0,11400
1040,Bumble and bumble,Shampoo,Sunday Clarifying Shampoo,1,368,27.0,27.0,False,0,0,0,0,0,21900
1041,Bumble and bumble,Hair Styling Products,Thickening Dryspun Volume Texture Spray,1,1000,31.0,31.0,False,0,0,0,0,0,40200
1042,Bumble and bumble,Hair Oil,Hairdresser’s Invisible Oil,1,1000,40.0,40.0,False,0,0,0,0,0,63600
1043,Bumble and bumble,Dry Shampoo,Bb. Pret-a-Powder Tres Invisible Dry Shampoo with French Pink Clay,1,607,29.0,29.0,False,0,0,0,0,0,20200
1044,Bumble and bumble,Dry Shampoo,Prêt-à-Powder,1,1000,28.0,28.0,False,0,0,0,0,0,39800
1045,Bumble and bumble,Hair Styling Products,Thickening Spray,1,852,30.0,30.0,False,0,0,0,0,0,26100
1047,Bumble and bumble,Shampoo,Bb. Curl (Care) Conditioner,1,120,34.0,34.0,False,0,0,0,0,0,6600
1048,Bumble and bumble,Dry Shampoo,Blondish Hair Powder,0,235,36.0,36.0,False,0,0,0,0,0,2900
1049,Bumble and bumble,Hair,Hairdresser’s Invisible Oil Primer Mini,1,1000,13.0,13.0,False,0,0,0,0,0,21000
1050,Bumble and bumble,Conditioner,Creme de Coco Conditioner,1,215,29.0,29.0,False,0,0,0,0,0,7800
1052,Bumble and bumble,Hair Styling Products,Sumotech,1,199,29.0,29.0,False,0,0,0,0,0,7500
1053,Bumble and bumble,Shampoo,Creme de Coco Shampoo,1,259,27.0,27.0,False,0,0,0,0,0,9000
1054,Bumble and bumble,Hair Oil,Bb. Curl (Style) Anti-Humidity Gel-Oil,1,249,30.0,30.0,False,0,0,0,0,0,12900
1055,Bumble and bumble,Shampoo,Color Minded Shampoo,1,156,31.0,31.0,False,0,0,0,0,0,6600
1056,Bumble and bumble,Shampoo,Seaweed Shampoo,1,213,25.0,25.0,False,0,0,0,0,0,6500
1057,Bumble and bumble,Hair Styling Products,Surf Spray,0,2000,27.0,27.0,False,0,0,0,0,0,46800
1058,Bumble and bumble,Hair Styling Products,Bb. Glow Thermal Protection Mist,1,209,32.0,32.0,False,0,0,0,0,0,4300
1060,Bumble and bumble,Hair Styling Products,Straight Blow Dry,1,751,32.0,32.0,False,0,0,0,0,0,19400
1061,Bumble and bumble,Hair Primers,Bb. Curl (Style) Pre-Style/Re-Style Primer,1,221,28.0,28.0,False,0,0,0,0,0,12800
1062,Bumble and bumble,Hair Styling Products,Thickening Full Form Soft Mousse,0,23,31.0,31.0,False,0,0,0,0,0,1700
1063,Bumble and bumble,Conditioner,Color Minded Conditioner,1,91,34.0,34.0,False,0,0,0,0,0,4200
1064,Bumble and bumble,Scalp & Hair Treatments,Thickening Go Big Volumizing Treatment,1,92,30.0,30.0,False,0,0,0,0,0,12300
1065,Bumble and bumble,Hair Styling Products,Repair Blow Dry,1,438,32.0,32.0,False,0,0,0,0,0,21400
1068,Bumble and bumble,Hair Styling Products,Bb. Curl (Style) Defining Creme ,0,279,31.0,31.0,False,0,0,0,0,0,17600
1069,Bumble and bumble,Conditioner,Seaweed Conditioner,0,117,27.0,27.0,False,0,0,0,0,0,3300
1070,Bumble and bumble,Hair Styling Products,Bb. sumoclay,1,39,29.0,29.0,False,0,0,0,0,0,2800
1071,Bumble and bumble,Hair Primers,Tonic Lotion,1,493,26.0,26.0,False,0,0,0,0,0,13100
1072,Bumble and bumble,Hair Styling Products,Grooming Creme,1,221,31.0,31.0,False,0,0,0,0,0,5500
1073,Bumble and bumble,Hair Masks,Bb. While You Sleep Overnight Damage Repair Masque,1,90,49.0,49.0,False,0,0,0,0,0,9700
1075,Bumble and bumble,Hair Spray,Does It All Light Hold Hairspray,1,229,32.0,32.0,False,0,0,0,0,0,7100
1076,Bumble and bumble,Color Care,Bb. Color Gloss,0,63,34.0,34.0,False,0,0,0,0,0,5400
1077,Bumble and bumble,Dry Shampoo,Bb. Pret-a-Powder Tres Invisible Nourishing Dry Shampoo with Hibiscus Extract,1,286,29.0,29.0,False,0,0,0,0,0,7300
1078,Bumble and bumble,Leave-In Conditioner,Bb. Don’t Blow It Thick (H)air Styler,1,72,31.0,31.0,False,0,0,0,0,0,4800
1080,Bumble and bumble,Shampoo,Full Potential Hair Preserving Shampoo,0,79,31.0,31.0,False,0,0,0,0,0,5000
1082,Bumble and bumble,Hair Styling Products,All-Style Blow Dry,1,203,32.0,32.0,False,0,0,0,0,0,12200
1083,Bumble and bumble,Hair Styling Products,Bb. Texture Hair (Un) Dressing Creme,1,623,31.0,31.0,False,0,0,0,0,0,10000
1085,Bumble and bumble,Hair Primers,Bb. Save The Day Daytime Protective Repair Fluid,1,138,45.0,45.0,False,0,0,0,0,0,12100
1087,Bumble and bumble,Conditioner,Quenching Conditioner,1,50,34.0,34.0,False,0,0,0,0,0,2300
1088,Bumble and bumble,Hair Styling Products,Hairdresser's Invisible Oil Soft Texture Finishing Spray,1,8,32.0,32.0,False,0,0,0,0,0,2200
1089,Bumble and bumble,Leave-In Conditioner,Surf Styling Leave In,0,54,29.0,29.0,False,0,0,0,0,0,6000
1090,Bumble and bumble,Conditioner,Full Potential Hair Preserving Conditioner,0,34,34.0,34.0,False,0,0,0,0,0,3300
1091,Bumble and bumble,Hair Styling Products,Brilliantine,1,291,25.0,25.0,False,0,0,0,0,0,8400
1092,Bumble and bumble,Value & Gift Sets,Summer Air Dry Set,1,7,29.0,42.0,True,limited edition,0,0,1,0,3100
1094,Bumble and bumble,Hair Styling Products,Surf Foam Spray Blow Dry,1,224,31.0,31.0,False,0,0,0,0,0,15800
1095,Bumble and bumble,Conditioner,Hairdresser’s Invisible Oil Dry Oil Finishing Spray,1,140,34.0,34.0,False,0,0,0,0,0,12700
1096,Bumble and bumble,Hair Styling Products,Bb. Glow Bond-Building Styler,1,175,32.0,32.0,False,0,0,0,0,0,2200
1097,Bumble and bumble,Hair,Prêt-à-Powder Mini,1,1000,13.0,13.0,False,0,0,0,0,0,7900
1098,Bumble and bumble,Hair Styling Products,Bb. Curl (Style) Conditioning Mousse,0,119,31.0,31.0,False,0,0,0,0,0,3900
1099,Bumble and bumble,Hair Masks,Hairdresser’s Invisible Oil Balm-to-Oil Pre Shampoo Masque,0,195,43.0,43.0,False,0,0,0,0,0,5200
1100,Bumble and bumble,Conditioner,Mending Conditioner,1,52,34.0,34.0,False,0,0,0,0,0,2800
1101,Bumble and bumble,Conditioner,Surf Creme Rinse Conditioner,0,106,29.0,29.0,False,0,0,0,0,0,6800
1102,Bumble and bumble,Hair Styling Products,Bb. Glow Blow Dry Accelerator,1,178,32.0,32.0,False,0,0,0,0,0,2100
1103,Bumble and bumble,Hair Styling Products,Gel,1,42,27.0,27.0,False,0,0,0,0,0,2000
1104,Bumble and bumble,Hair Styling Products,Surf Infusion,0,411,29.0,29.0,False,0,0,0,0,0,19600
1105,Bumble and bumble,Shampoo,Mending Shampoo,1,60,31.0,31.0,False,0,0,0,0,0,2700
1106,Bumble and bumble,Hair,Thickening Spray Mini,0,35,11.0,11.0,False,0,0,0,0,0,6500
1107,Bumble and bumble,Shampoo,Quenching Shampoo,1,41,31.0,31.0,False,0,0,0,0,0,2100
1110,Bumble and bumble,Hair Styling Products,Thickening Volume Creme Contour,1,74,29.0,29.0,False,0,0,0,0,0,4000
1111,Bumble and bumble,Hair Styling Products,Semisumo,1,78,29.0,29.0,False,0,0,0,0,0,4000
1112,Bumble and bumble,Scalp & Hair Treatments,Bb. Scalp Detox,0,74,34.0,34.0,False,0,0,0,0,0,10400
1113,Bumble and bumble,Dry Shampoo,Bb. Pret-a-Powder Tres Invisible Dry Shampoo with French Pink Clay,0,11,15.0,15.0,False,0,0,0,0,0,883
1114,Bumble and bumble,Hair,Surf Spray Mini,0,31,16.0,16.0,False,0,0,0,0,0,4200
1115,Bumble and bumble,Scalp & Hair Treatments,Thickening Go Big Volumizing Treatment Mini,1,7,16.0,16.0,True,limited edition,0,0,1,0,1800
1116,Bumble and bumble,Hair,Spray de Mode Flexible Hold Hairspray Mini,0,24,16.0,16.0,False,0,0,0,0,0,2600
1117,Bumble and bumble,Hair Styling Products,Thickening Great Body Blow Dry Crème,0,30,32.0,32.0,False,0,0,0,0,0,2100
1118,Bumble and bumble,Hair,Hairdresser’s Invisible Oil Conditioner Mini,1,20,13.0,13.0,False,0,0,0,0,0,3100
1119,Bumble and bumble,Hair Masks,Hairdresser's Invisible Oil Hot Oil Concentrate,0,9,30.0,30.0,False,0,0,0,0,0,909
1120,Bumble and bumble,Hair Oil,Bb. Curl Luminous Oil Spray,0,22,34.0,34.0,False,0,0,0,0,0,3000
1121,Bumble and bumble,Hair Styling Products,Bb. sumogel,1,11,29.0,29.0,False,0,0,0,0,0,919
1122,Bumble and bumble,Hair,Hairdresser’s Invisible Oil Shampoo Mini,1,11,12.0,12.0,False,0,0,0,0,0,2800
1123,Bumble and bumble,Hair,Bb. Glow Blow Dry Accelerator Mini,1,5,16.0,16.0,True,online only,1,0,0,0,1400
1124,Bumble and bumble,Hair Styling Products,Sumo Liquid Wax+ Finishing Spray,1,3,32.0,32.0,False,0,0,0,0,0,467
1125,Bumble and bumble,Hair,Thickening Shampoo Mini,0,16,12.0,12.0,True,online only,1,0,0,0,3000
1126,Bumble and bumble,Hair Oil,Hairdresser's Invisible Oil Hot Oil Concentrate - Single Dose,0,0,8.0,8.0,True,limited edition,0,0,1,0,1000
1128,Bumble and bumble,Hair Styling Products,"Bb. Shimmer Strobing Jelly for Hair, Body, and Face",1,3,17.0,17.0,False,0,0,0,0,0,2500
1129,Bumble and bumble,Conditioner,Straight Conditioner,1,58,34.0,34.0,False,0,0,0,0,0,2700
1130,Bumble and bumble,Value & Gift Sets,Thickening Jumbos Set,1,2,99.0,146.0,False,0,0,0,0,0,1600
1131,Bumble and bumble,Hair,Surf Foam Spray Blow Dry Mini,0,11,17.0,17.0,False,0,0,0,0,0,2000
1132,BURBERRY,Perfume,Her Eau de Parfum,1,99,97.0,97.0,False,0,0,0,0,0,8200
1133,BURBERRY,Perfume Gift Sets,Burberry Her Eau de Parfum Gift Set,1,3,136.0,173.0,True,limited edition · online only,1,0,1,0,1000
1134,BURBERRY,Perfume,My Burberry Blush,1,268,99.0,99.0,False,0,0,0,0,0,18700
1135,BURBERRY,Perfume Gift Sets,My Burberry Blush Eau de Parfum Mini Duo Set,0,7,29.0,50.0,False,0,0,0,0,0,3400
1136,BURBERRY,Perfume,Brit Eau de Parfum,1,337,85.0,85.0,False,0,0,0,0,0,12300
1137,BURBERRY,Perfume,Her Blossom Eau de Toilette,1,7,80.0,80.0,False,0,0,0,0,0,1100
1138,BURBERRY,Rollerballs & Travel Size,Her Eau de Parfum Rollerball,1,30,30.0,30.0,False,0,0,0,0,0,4800
1139,BURBERRY,Perfume,My Burberry Black,1,143,99.0,99.0,False,0,0,0,0,0,10400
1140,BURBERRY,Cologne,Touch For Men,1,137,66.0,66.0,False,0,0,0,0,0,2500
1141,BURBERRY,Cologne,Mr. Burberry Eau de Parfum,1,9,99.0,99.0,False,0,0,0,0,0,1600
1142,BURBERRY,Perfume,My Burberry,1,170,99.0,99.0,False,0,0,0,0,0,10600
1144,BURBERRY,Perfume,Her Intense Eau de Parfum,1,159,103.0,103.0,True,online only,1,0,0,0,503
1145,BURBERRY,Rollerballs & Travel Size,My Burberry Blush Rollerball,1,51,30.0,30.0,False,0,0,0,0,0,7300
1148,BURBERRY,Perfume,Burberry London,1,254,102.0,102.0,False,0,0,0,0,0,4400
1149,BURBERRY,Perfume Gift Sets,My Burberry Blush Gift Set,0,0,105.0,105.0,True,limited edition,0,0,1,0,606
1150,BURBERRY,Cologne,Mr. Burberry Indigo,1,8,71.0,71.0,False,0,0,0,0,0,867
1151,BURBERRY,Cologne,Mr. Burberry Eau de Toilette,1,36,71.0,71.0,False,0,0,0,0,0,2200
1152,BURBERRY,Cologne,Brit Rhythm,1,39,66.0,66.0,False,0,0,0,0,0,1700
1153,BURBERRY,Cologne,Brit For Men,1,98,84.0,84.0,False,0,0,0,0,0,1700
1154,BURBERRY,Rollerballs & Travel Size,My Burberry Eau de Toilette Rollerball,1,26,30.0,30.0,True,exclusive,0,1,0,0,3400
1155,BURBERRY,Perfume,My Burberry Black Rollerball,1,6,30.0,30.0,True,online only,1,0,0,0,0
1156,BURBERRY,Rollerballs & Travel Size,Her Blossom Eau de Toilette Rollerball,0,0,30.0,30.0,False,0,0,0,0,0,469
1157,BURBERRY,Cologne,Brit Splash,1,5,84.0,84.0,False,0,0,0,0,0,457
1158,BURBERRY,Lotions & Oils,My Burberry Shower Oil,1,2,60.0,60.0,False,0,0,0,0,0,1000
1159,Buxom,Lip Gloss,Full-On™ Plumping Lip Cream Gloss,1,2000,21.0,21.0,False,0,0,0,0,0,194900
1160,Buxom,Lip Gloss,Full-On™ Plumping Lip Polish Gloss,1,12000,21.0,21.0,False,0,0,0,0,0,393200
1162,Buxom,Lip Balm & Treatment,Power-full Plump Lip Balm,0,685,18.0,18.0,False,0,0,0,0,0,48200
1163,Buxom,Mascara,Lash Waterproof Volumizing Mascara,1,601,22.0,22.0,True,exclusive,0,1,0,0,17100
1164,Buxom,Blush,Wanderlust Primer-Infused Blush,1,194,22.0,22.0,False,0,0,0,0,0,32800
1165,BVLGARI,Perfume,Eau Parfumée Au Thé Blanc,1,215,98.0,98.0,False,0,0,0,0,0,13600
1166,BVLGARI,Perfume,Omnia Crystalline,1,474,86.0,86.0,False,0,0,0,0,0,17700
1167,BVLGARI,Cologne,Man In Black ,1,14,86.0,86.0,False,0,0,0,0,0,1600
1168,BVLGARI,Lotions & Oils,Eau Parfumée Au Thé Blanc Body Lotion,1,18,58.0,58.0,True,online only,1,0,0,0,2600
1169,BVLGARI,Cologne,Pour Homme,1,31,94.0,94.0,False,0,0,0,0,0,3300
1170,BVLGARI,Perfume,Eau Parfumée Au Thé Vert,1,145,162.0,162.0,True,online only,1,0,0,0,5600
1171,BVLGARI,Rollerballs & Travel Size,Omnia Crystalline Travel Spray,1,11,27.0,27.0,False,0,0,0,0,0,0
1172,BVLGARI,Perfume,Omnia Coral,1,181,86.0,86.0,False,0,0,0,0,0,8500
1173,BVLGARI,Bath & Shower,Eau Parfumée Au Thé Blanc Shampoo And Shower Gel,1,25,48.0,48.0,False,0,0,0,0,0,3800
1174,BVLGARI,Bath & Shower,Eau Parfumée Au Thé Vert Shampoo And Shower Gel,0,9,48.0,48.0,True,online only,1,0,0,0,1100
1175,BVLGARI,Perfume,Omnia Pink Sapphire,0,21,86.0,86.0,False,0,0,0,0,0,1700
1176,BVLGARI,Rollerballs & Travel Size,Omnia Coral Travel Spray,1,11,27.0,27.0,False,0,0,0,0,0,0
